;;;;;;
"Causes de mortalité";;;;;;
;;;;;;
"par catégorie";;;;;;
"Distribution des décès en pourcent";;;;;;
;;;;;;
"Renseignements: +41 58 463 60 45, obsan@bfs.admin.ch";;;;;;
"";;;;;;
"Source: OFS – Statistique des causes de décès (CoD) et Statistique de la population et des ménages (STATPOP)";;;;;;
;;;;;;
;;;;;;
"URL:";"https://ind.obsan.admin.ch/fr/indicator/obsan/mortalite-et-causes-de-deces";;;;;
2016;"Femmes";"Cancer bronche et poumon";3.85380481577;3.64822116881;4.05938846274;1298
2016;"Total";"Cancer sein";2.1719721692;2.0598782836;2.2840660548;1411
2016;"Hommes";"Cancer sein";0.019179746188;0.0038336677099;0.0345258246661;6
2016;"Femmes";"Cancer sein";4.17149134527;3.95795554579;4.38502714475;1405
2016;"Total";"Appareil circulatoire";31.882273259;31.5239063843;32.2406401338;20712
2016;"Hommes";"Appareil circulatoire";29.9108141802;29.403406234;30.4182221265;9357
2016;"Femmes";"Appareil circulatoire";33.7133695555;33.2084854377;34.2182536734;11355
2016;"Total";"Appareil respiratoire";6.3235022474;6.13634040665;6.51066408815;4108
2016;"Hommes";"Appareil respiratoire";6.97823098808;6.69588435911;7.26057761704;2183
2016;"Femmes";"Appareil respiratoire";5.71538849797;5.46746314318;5.96331385276;1925
2016;"Total";"Cirrhose du foie alcoolique";0.678837510006;0.615694255936;0.741980764075;441
2016;"Hommes";"Cirrhose du foie alcoolique";0.997346801777;0.887227320828;1.10746628273;312
2016;"Femmes";"Cirrhose du foie alcoolique";0.383005255188;0.317035216079;0.448975294298;129
2016;"Total";"Anomalies congénitales/causes de mortalité périnatales";0.695769964904;0.631849509682;0.759690420126;452
2016;"Hommes";"Anomalies congénitales/causes de mortalité périnatales";0.703257360228;0.61065068694;0.795864033515;220
2016;"Femmes";"Anomalies congénitales/causes de mortalité périnatales";0.688815652742;0.600481582643;0.777149722841;232
2017;"Total";"Autres causes";28.0076451001;27.6675524253;28.347737775;18757
2017;"Hommes";"Autres causes";24.5949699121;24.1260611932;25.0638786309;7970
2017;"Femmes";"Autres causes";31.2069663832;30.7184906138;31.6954421525;10787
2017;"Total";"Accidents toutes formes";3.78372728494;3.63921659698;3.92823797291;2534
2017;"Hommes";"Accidents toutes formes";4.08578923006;3.87024100057;4.30133745954;1324
2017;"Femmes";"Accidents toutes formes";3.50054967309;3.30678457144;3.69431477474;1210
2017;"Total";"Suicide";1.55739051231;1.46361140125;1.65116962337;1043
2017;"Hommes";"Suicide";2.38543434655;2.21928216471;2.55158652839;773
2017;"Femmes";"Suicide";0.781114389863;0.688303377454;0.873925402272;270
2017;"Total";"Maladies infectieuses (sans COVID-19)";1.20350599513;1.12091918611;1.28609280416;806
2017;"Hommes";"Maladies infectieuses (sans COVID-19)";1.1109396698;0.996813730751;1.22506560886;360
2017;"Femmes";"Maladies infectieuses (sans COVID-19)";1.2902852514;1.17130693111;1.4092635717;446
2017;"Total";"Autres tumeurs malignes";18.8484567947;18.5522451815;19.144668408;12623
2017;"Hommes";"Autres tumeurs malignes";23.1445764543;22.6853500187;23.6038028898;7500
2017;"Femmes";"Autres tumeurs malignes";14.8209222936;14.4463383995;15.1955061877;5123
2017;"Total";"Cancer bronche et poumon";4.94243777157;4.77827308873;5.10660245442;3310
2017;"Hommes";"Cancer bronche et poumon";6.20583243327;5.94313674745;6.46852811909;2011
2017;"Femmes";"Cancer bronche et poumon";3.75802812012;3.55753139311;3.95852484712;1299
2017;"Total";"Cancer sein";2.03371608607;1.92681077786;2.14062139427;1362
2017;"Hommes";"Cancer sein";0.0370313223268;0.0160820383327;0.0579806063209;12
2017;"Femmes";"Cancer sein";3.90557194931;3.70133399919;4.10980989944;1350
2017;"Total";"Appareil circulatoire";31.4195696645;31.0679962637;31.7711430653;21042
2017;"Hommes";"Appareil circulatoire";29.5911124826;29.0941090491;30.0881159162;9589
2017;"Femmes";"Appareil circulatoire";33.1337152115;32.63748445;33.6299459729;11453
2017;"Total";"Appareil respiratoire";6.94181063445;6.7493111942;7.13431007471;4649
2017;"Hommes";"Appareil respiratoire";7.1840765314;6.90291123117;7.46524183163;2328
2017;"Femmes";"Appareil respiratoire";6.71469073656;6.4508361465;6.97854532662;2321
2017;"Total";"Cirrhose du foie alcoolique";0.628630302668;0.568769286523;0.688491318814;421
2017;"Hommes";"Cirrhose du foie alcoolique";0.922697114643;0.818589697846;1.02680453144;299
2017;"Femmes";"Cirrhose du foie alcoolique";0.352947983568;0.290426021532;0.415469945603;122
2017;"Total";"Anomalies congénitales/causes de mortalité périnatales";0.633109853519;0.573037288498;0.693182418539;424
2017;"Hommes";"Anomalies congénitales/causes de mortalité périnatales";0.737540503009;0.644376003557;0.830705002461;239
2017;"Femmes";"Anomalies congénitales/causes de mortalité périnatales";0.535208007869;0.458287700825;0.612128314913;185
2018;"Total";"Autres causes";28.5431075602;28.2013568463;28.8848582742;19149
2018;"Hommes";"Autres causes";24.8935119452;24.4226498491;25.3643740413;8065
2018;"Femmes";"Autres causes";31.9515710579;31.4608637627;32.4422783531;11084
2018;"Total";"Accidents toutes formes";4.09164082995;3.94173665685;4.24154500306;2745
2018;"Hommes";"Accidents toutes formes";4.34903389098;4.12693162202;4.57113615994;1409
2018;"Femmes";"Accidents toutes formes";3.85125396368;3.64874686765;4.05376105971;1336
2018;"Total";"Suicide";1.4935606964;1.40177384138;1.58534755142;1002
2018;"Hommes";"Suicide";2.19766652262;2.03801707382;2.35731597143;712
2018;"Femmes";"Suicide";0.835975785529;0.740159071079;0.931792499979;290
2018;"Total";"Maladies infectieuses (sans COVID-19)";1.20140710708;1.11896345559;1.28385075858;806
2018;"Hommes";"Maladies infectieuses (sans COVID-19)";1.15439224643;1.03806878758;1.27071570529;374
2018;"Femmes";"Maladies infectieuses (sans COVID-19)";1.24531565293;1.12861160217;1.36201970369;432
2018;"Total";"Autres tumeurs malignes";18.8155854996;18.519830605;19.1113403943;12623
2018;"Hommes";"Autres tumeurs malignes";23.2946478178;22.8343352554;23.7549603801;7547
2018;"Femmes";"Autres tumeurs malignes";14.6324589219;14.260519341;15.0043985028;5076
2018;"Total";"Cancer bronche et poumon";4.94574290484;4.78166946056;5.10981634912;3318
2018;"Hommes";"Cancer bronche et poumon";6.13618124576;5.87483869968;6.39752379183;1988
2018;"Femmes";"Cancer bronche et poumon";3.83395791294;3.63188788753;4.03602793835;1330
2018;"Total";"Cancer sein";2.11513236346;2.00624855701;2.22401616992;1419
2018;"Hommes";"Cancer sein";0.0308661028459;0.0117373884459;0.0499948172458;10
2018;"Femmes";"Cancer sein";4.06168924762;3.85395087041;4.26942762484;1409
2018;"Total";"Appareil circulatoire";30.6999761507;30.3509383594;31.0490139421;20596
2018;"Hommes";"Appareil circulatoire";29.0696956602;28.575216409;29.5641749114;9418
2018;"Femmes";"Appareil circulatoire";32.2225425195;31.7307409688;32.7143440702;11178
2018;"Total";"Appareil respiratoire";6.89094920105;6.69927122518;7.08262717692;4623
2018;"Hommes";"Appareil respiratoire";7.39243163158;7.10750777272;7.67735549045;2395
2018;"Femmes";"Appareil respiratoire";6.42260017296;6.16460695795;6.68059338797;2228
2018;"Total";"Cirrhose du foie alcoolique";0.620081087527;0.560677824351;0.679484350703;416
2018;"Hommes";"Cirrhose du foie alcoolique";0.858077659115;0.757638311316;0.958517006913;278
2018;"Femmes";"Cirrhose du foie alcoolique";0.397809166907;0.3315662888;0.464052045014;138
2018;"Total";"Anomalies congénitales/causes de mortalité périnatales";0.582816599094;0.525215147987;0.6404180502;391
2018;"Hommes";"Anomalies congénitales/causes de mortalité périnatales";0.623495277486;0.537777606626;0.709212948347;202
2018;"Femmes";"Anomalies congénitales/causes de mortalité périnatales";0.544825598155;0.467359835969;0.622291360341;189
2019;"Total";"Autres causes";30.8512835645;30.5035577378;31.1990093911;20911
2019;"Hommes";"Autres causes";27.6956893394;27.211055738;28.1803229407;9072
2019;"Femmes";"Autres causes";33.8025354043;33.3071060395;34.297964769;11839
2019;"Total";"Accidents toutes formes";3.77692534671;3.63340380749;3.92044688593;2560
2019;"Hommes";"Accidents toutes formes";3.9626328001;3.7513630224;4.17390257779;1298
2019;"Femmes";"Accidents toutes formes";3.60324349018;3.40805039801;3.79843658235;1262
2019;"Total";"Suicide";1.5019179699;1.41034964665;1.59348629315;1018
2019;"Hommes";"Suicide";2.26523385029;2.10409272281;2.42637497776;742
2019;"Femmes";"Suicide";0.788031064413;0.695424850012;0.880637278814;276
2019;"Total";"Maladies infectieuses (sans COVID-19)";1.20094423134;1.11893814517;1.2829503175;814
2019;"Hommes";"Maladies infectieuses (sans COVID-19)";1.11429967029;1.0006173091;1.22798203148;365
2019;"Femmes";"Maladies infectieuses (sans COVID-19)";1.28197807218;1.16415646333;1.39979968103;449
2019;"Total";"Autres tumeurs malignes";18.501032753;18.2086967487;18.7933687573;12540
2019;"Hommes";"Autres tumeurs malignes";22.8080351691;22.3536173823;23.262452956;7471
2019;"Femmes";"Autres tumeurs malignes";14.472932846;14.1044506648;14.8414150272;5069
2019;"Total";"Cancer bronche et poumon";4.77131897315;4.61084249743;4.93179544887;3234
2019;"Hommes";"Cancer bronche et poumon";5.63866161925;5.38885128524;5.88847195325;1847
2019;"Femmes";"Cancer bronche et poumon";3.96014161718;3.75588904142;4.16439419293;1387
2019;"Total";"Cancer sein";2.09206255533;1.98431571285;2.1998093978;1418
2019;"Hommes";"Cancer sein";0.012211503236;0.000244555801288;0.0241784506708;4
2019;"Femmes";"Cancer sein";4.03723161261;3.83108336623;4.24337985899;1414
2019;"Total";"Appareil circulatoire";29.3611684863;29.0183085904;29.7040283822;19901
2019;"Hommes";"Appareil circulatoire";27.8239101233;27.3385868773;28.3092333694;9114
2019;"Femmes";"Appareil circulatoire";30.7988807675;30.3153652075;31.2823963274;10787
2019;"Total";"Appareil respiratoire";6.72912363529;6.5405154439;6.91773182669;4561
2019;"Hommes";"Appareil respiratoire";7.22310416412;6.94274988112;7.50345844712;2366
2019;"Femmes";"Appareil respiratoire";6.2671311101;6.01328718582;6.52097503437;2195
2019;"Total";"Cirrhose du foie alcoolique";0.604898200059;0.546522526382;0.663273873736;410
2019;"Hommes";"Cirrhose du foie alcoolique";0.818170716815;0.720612610812;0.915728822818;268
2019;"Femmes";"Cirrhose du foie alcoolique";0.40543627227;0.338883592855;0.471988951686;142
2019;"Total";"Anomalies congénitales/causes de mortalité périnatales";0.60932428445;0.550736734989;0.66791183391;413
2019;"Hommes";"Anomalies congénitales/causes de mortalité périnatales";0.638051044084;0.551820108111;0.724281980057;209
2019;"Femmes";"Anomalies congénitales/causes de mortalité périnatales";0.582457743262;0.50275924266;0.662156243864;204
2020;"Total";"Autres causes";26.8784040948;26.5636153663;27.1931928233;20480
2020;"Hommes";"Autres causes";23.8996385286;23.4686910167;24.3305860405;8992
2020;"Femmes";"Autres causes";29.7840346374;29.327633624;30.2404356508;11488
2020;"Total";"Accidents toutes formes";3.45167005709;3.32204718987;3.58129292431;2630
2020;"Hommes";"Accidents toutes formes";3.58016159898;3.39241595638;3.76790724157;1347
2020;"Femmes";"Accidents toutes formes";3.32633325555;3.14736587776;3.50530063335;1283
2020;"Total";"Suicide";1.27567425684;1.19598925498;1.3553592587;972
2020;"Hommes";"Suicide";1.84988305337;1.71372200104;1.9860441057;696
2020;"Femmes";"Suicide";0.715563506261;0.631443057722;0.7996839548;276
2020;"Total";"COVID-19";12.1976507645;11.965277709;12.43002382;9294
2020;"Hommes";"COVID-19";13.0289177121;12.6887626335;13.3690727907;4902
2020;"Femmes";"COVID-19";11.3867931866;11.0697730538;11.7038133194;4392
2020;"Total";"Maladies infectieuses (sans COVID-19)";1.09849727672;1.02448640139;1.17250815206;837
2020;"Hommes";"Maladies infectieuses (sans COVID-19)";1.12959812885;1.0228081542;1.23638810351;425
2020;"Femmes";"Maladies infectieuses (sans COVID-19)";1.06816001659;0.965565747387;1.1707542858;412
2020;"Total";"Autres tumeurs malignes";16.2976573266;16.0354009836;16.5599136695;12418
2020;"Hommes";"Autres tumeurs malignes";19.5726132256;19.1716895183;19.9735369329;7364
2020;"Femmes";"Autres tumeurs malignes";13.1031085531;12.7663441414;13.4398729647;5054
2020;"Total";"Cancer bronche et poumon";4.19581337358;4.0534510956;4.33817565156;3197
2020;"Hommes";"Cancer bronche et poumon";4.91707420795;4.69857996348;5.13556845243;1850
2020;"Femmes";"Cancer bronche et poumon";3.49226102512;3.30904168301;3.67548036724;1347
2020;"Total";"Cancer sein";1.72583502855;1.6333622464;1.81830781069;1315
2020;"Hommes";"Cancer sein";0.0265787795024;0.0101068245478;0.0430507344571;10
2020;"Femmes";"Cancer sein";3.38337092634;3.20292891999;3.56381293269;1305
2020;"Total";"Appareil circulatoire";26.9190891791;26.6041499504;27.2340284077;20511
2020;"Hommes";"Appareil circulatoire";25.4305762279;24.990534516;25.8706179399;9568
2020;"Femmes";"Appareil circulatoire";28.3710559747;27.9211529375;28.8209590119;10943
2020;"Total";"Appareil respiratoire";4.93076973555;4.77703501851;5.08450445259;3757
2020;"Hommes";"Appareil respiratoire";5.27057197533;5.04478094605;5.49636300462;1983
2020;"Femmes";"Appareil respiratoire";4.59931036271;4.39025610555;4.80836461987;1774
2020;"Total";"Cirrhose du foie alcoolique";0.507907343002;0.457431784639;0.558382901364;387
2020;"Hommes";"Cirrhose du foie alcoolique";0.712311290666;0.627331048133;0.797291533198;268
2020;"Femmes";"Cirrhose du foie alcoolique";0.30852194654;0.253173052261;0.363870840819;119
2020;"Total";"Anomalies congénitales/causes de mortalité périnatales";0.521031563751;0.469911397631;0.572151729871;397
2020;"Hommes";"Anomalies congénitales/causes de mortalité périnatales";0.582075271104;0.505205201766;0.658945340441;219
2020;"Femmes";"Anomalies congénitales/causes de mortalité périnatales";0.46148660911;0.393845296396;0.529127921825;178
2021;"Total";"Autres causes";27.8430160692;27.5137550994;28.1722770391;19822
2021;"Hommes";"Autres causes";24.5691496938;24.1187953796;25.0195040079;8625
2021;"Femmes";"Autres causes";31.0277939424;30.5504781612;31.5051097236;11197
2021;"Total";"Accidents toutes formes";3.7223283515;3.58326488289;3.86139182011;2650
2021;"Hommes";"Accidents toutes formes";3.99088448939;3.78611013005;4.19565884873;1401
2021;"Femmes";"Accidents toutes formes";3.46108016737;3.27247641345;3.6496839213;1249
2021;"Total";"Suicide";1.41167546915;1.32501458709;1.49833635122;1005
2021;"Hommes";"Suicide";2.04814129041;1.89996761289;2.19631496794;719
2021;"Femmes";"Suicide";0.792529165628;0.701039276489;0.884019054766;286
2021;"Total";"COVID-19";8.36751320373;8.16410621628;8.57092019118;5957
2021;"Hommes";"COVID-19";8.99017234012;8.69093697652;9.28940770373;3156
2021;"Femmes";"COVID-19";7.76179787735;7.48572110761;8.03787464709;2801
2021;"Total";"Maladies infectieuses (sans COVID-19)";1.25575907405;1.17395932366;1.33755882444;894
2021;"Hommes";"Maladies infectieuses (sans COVID-19)";1.26762569435;1.15059222759;1.3846591611;445
2021;"Femmes";"Maladies infectieuses (sans COVID-19)";1.24421536842;1.12984267774;1.35858805909;449
2021;"Total";"Autres tumeurs malignes";17.25193842;16.9743887009;17.5294881392;12282
2021;"Hommes";"Autres tumeurs malignes";20.9314912406;20.5059059377;21.3570765435;7348
2021;"Femmes";"Autres tumeurs malignes";13.6725136476;13.3180334198;14.0269938754;4934
2021;"Total";"Cancer bronche et poumon";4.53562198;4.38276614302;4.68847781697;3229
2021;"Hommes";"Cancer bronche et poumon";5.44366899302;5.20632626846;5.68101171758;1911
2021;"Femmes";"Cancer bronche et poumon";3.65228475628;3.45873335891;3.84583615365;1318
2021;"Total";"Cancer sein";1.92296887291;1.82208709889;2.02385064693;1369
2021;"Hommes";"Cancer sein";0.0170915823957;0.00341622195066;0.0307669428407;6
2021;"Femmes";"Cancer sein";3.77698340122;3.58028297197;3.97368383048;1363
2021;"Total";"Appareil circulatoire";27.5943926284;27.2660407929;27.9227444638;19645
2021;"Hommes";"Appareil circulatoire";25.962113659;25.5034632429;26.4207640752;9114
2021;"Femmes";"Appareil circulatoire";29.1822539973;28.7131990164;29.6513089782;10531
2021;"Total";"Appareil respiratoire";5.07360377571;4.9123927657;5.23481478571;3612
2021;"Hommes";"Appareil respiratoire";5.51773251674;5.27887427125;5.75659076222;1937
2021;"Femmes";"Appareil respiratoire";4.64156067282;4.42448814244;4.8586332032;1675
2021;"Total";"Cirrhose du foie alcoolique";0.487414316215;0.436254252809;0.538574379621;347
2021;"Hommes";"Cirrhose du foie alcoolique";0.658025922233;0.573444953157;0.74260689131;231
2021;"Femmes";"Cirrhose du foie alcoolique";0.321445395849;0.263040701386;0.379850090312;116
2021;"Total";"Anomalies congénitales/causes de mortalité périnatales";0.533767839083;0.480242803708;0.587292874458;380
2021;"Hommes";"Anomalies congénitales/causes de mortalité périnatales";0.60390257798;0.522852605663;0.684952550298;212
2021;"Femmes";"Anomalies congénitales/causes de mortalité périnatales";0.465541607781;0.395305689405;0.535777526158;168
2022;"Total";"Autres causes";30.0611353712;29.7317072809;30.3905634615;22373
2022;"Hommes";"Autres causes";27.0045551836;26.5486927898;27.4604175773;9841
2022;"Femmes";"Autres causes";32.9937077113;32.520832693;33.4665827297;12532
2022;"Total";"Accidents toutes formes";3.9274437353;3.78788619408;4.06700127653;2923
2022;"Hommes";"Accidents toutes formes";4.06124801054;3.85857582018;4.26392020089;1480
2022;"Femmes";"Accidents toutes formes";3.79906800411;3.60680258028;3.99133342793;1443
2022;"Total";"Suicide";1.28720188109;1.20621611137;1.36818765081;958
2022;"Hommes";"Suicide";1.90714011306;1.76670446211;2.047575764;695
2022;"Femmes";"Suicide";0.692415027776;0.609018596062;0.775811459489;263
2022;"Total";"COVID-19";5.52771246221;5.36353120089;5.69189372353;4114
2022;"Hommes";"COVID-19";6.05619889139;5.81129172028;6.3011060625;2207
2022;"Femmes";"COVID-19";5.02066714056;4.80104896054;5.24028532059;1907
2022;"Total";"Maladies infectieuses (sans COVID-19)";1.32885455156;1.24658626368;1.41112283945;989
2022;"Hommes";"Maladies infectieuses (sans COVID-19)";1.36655507382;1.24735046597;1.48575968166;498
2022;"Femmes";"Maladies infectieuses (sans COVID-19)";1.29268356897;1.17907952197;1.40628761596;491
2022;"Total";"Autres tumeurs malignes";16.8464897548;16.5775879886;17.115391521;12538
2022;"Hommes";"Autres tumeurs malignes";20.3474013501;19.9340476559;20.7607550443;7415
2022;"Femmes";"Autres tumeurs malignes";13.4876128794;13.144070982;13.8311547769;5123
2022;"Total";"Cancer bronche et poumon";4.45952300974;4.3112245784;4.60782144108;3319
2022;"Hommes";"Cancer bronche et poumon";5.18357938642;4.95595225353;5.41120651932;1889
2022;"Femmes";"Cancer bronche et poumon";3.76484216623;3.57341071817;3.9562736143;1430
2022;"Total";"Cancer sein";1.83137386631;1.73504121509;1.92770651753;1363
2022;"Hommes";"Cancer sein";0.0164645189616;0.00329086834806;0.0296381695752;6
2022;"Femmes";"Cancer sein";3.57265092278;3.38598354706;3.7593182985;1357
2022;"Total";"Appareil circulatoire";27.4947934162;27.1740125338;27.8155742986;20463
2022;"Hommes";"Appareil circulatoire";26.1017507272;25.6508102016;26.5526912528;9512
2022;"Femmes";"Appareil circulatoire";28.8313192744;28.3757549242;29.2868836247;10951
2022;"Total";"Appareil respiratoire";6.06919717837;5.8976560388;6.24073831793;4517
2022;"Hommes";"Appareil respiratoire";6.45134734647;6.19910885868;6.70358583426;2351
2022;"Femmes";"Appareil respiratoire";5.7025511413;5.46933554947;5.93576673313;2166
2022;"Total";"Cirrhose du foie alcoolique";0.548202888814;0.495154081082;0.601251696547;408
2022;"Hommes";"Cirrhose du foie alcoolique";0.776576477691;0.686447054314;0.866705901067;283
2022;"Femmes";"Cirrhose du foie alcoolique";0.32909459495;0.27149524362;0.38669394628;125
2022;"Total";"Anomalies congénitales/causes de mortalité périnatales";0.618071884447;0.561763657364;0.67438011153;460
2022;"Hommes";"Anomalies congénitales/causes de mortalité périnatales";0.727182920806;0.639945185836;0.814420655776;265
2022;"Femmes";"Anomalies congénitales/causes de mortalité périnatales";0.513387568123;0.441512542651;0.585262593594;195
2023;"Total";"Autres causes";31.2118849378;30.8730045859;31.5507652896;22417
2023;"Hommes";"Autres causes";28.0440912587;27.5741820715;28.5140004458;9846
2023;"Femmes";"Autres causes";34.2412769319;33.7558654455;34.7266884183;12571
2023;"Total";"Accidents toutes formes";4.22154771518;4.07448606165;4.36860936872;3032
2023;"Hommes";"Accidents toutes formes";4.48033267823;4.26393053834;4.69673481812;1573
2023;"Femmes";"Accidents toutes formes";3.97406913083;3.77423468108;4.17390358057;1459
2023;"Total";"Suicide";1.38536938543;1.29988571615;1.4708530547;995
2023;"Hommes";"Suicide";2.05360448888;1.90524591479;2.20196306297;721
2023;"Femmes";"Suicide";0.746329638003;0.65828619464;0.834373081365;274
2023;"Total";"COVID-19";1.88939322213;1.78981855953;1.98896788474;1357
2023;"Hommes";"COVID-19";2.1191147569;1.96845883718;2.26977067662;744
2023;"Femmes";"COVID-19";1.66970827772;1.53863252779;1.80078402766;613
2023;"Total";"Maladies infectieuses (sans COVID-19)";1.43270864081;1.34579758269;1.51961969893;1029
2023;"Hommes";"Maladies infectieuses (sans COVID-19)";1.3671708109;1.24569714081;1.488644481;480
2023;"Femmes";"Maladies infectieuses (sans COVID-19)";1.4953831068;1.3712284781;1.6195377355;549
2023;"Total";"Autres tumeurs malignes";17.6171646571;17.3385422369;17.8957870773;12653
2023;"Hommes";"Autres tumeurs malignes";21.7408641659;21.3093789259;22.1723494059;7633
2023;"Femmes";"Autres tumeurs malignes";13.6736305941;13.3221737161;14.025087472;5020
2023;"Total";"Cancer bronche et poumon";4.34964217092;4.20046589847;4.49881844338;3124
2023;"Hommes";"Cancer bronche et poumon";5.12689054089;4.89618468985;5.35759639192;1800
2023;"Femmes";"Cancer bronche et poumon";3.60635197342;3.41562300893;3.7970809379;1324
2023;"Total";"Cancer sein";1.79610704241;1.6989755311;1.89323855372;1290
2023;"Hommes";"Cancer sein";0.0142413626136;0.00175876806435;0.0267239571628;5
2023;"Femmes";"Cancer sein";3.50012257239;3.31212017179;3.68812497298;1285
2023;"Total";"Appareil circulatoire";28.3701372838;28.0404460011;28.6998285666;20376
2023;"Hommes";"Appareil circulatoire";26.6569825401;26.1944472226;27.1195178576;9359
2023;"Femmes";"Appareil circulatoire";30.0084438755;29.5396273094;30.4772604415;11017
2023;"Total";"Appareil respiratoire";6.59825680154;6.41669612846;6.77981747462;4739
2023;"Hommes";"Appareil respiratoire";6.93269532029;6.66698425275;7.19840638783;2434
2023;"Femmes";"Appareil respiratoire";6.27842998393;6.0302860331;6.52657393476;2305
2023;"Total";"Cirrhose du foie alcoolique";0.543009105845;0.489262517726;0.596755693964;390
2023;"Hommes";"Cirrhose du foie alcoolique";0.811757668974;0.717892748559;0.905622589388;285
2023;"Femmes";"Cirrhose du foie alcoolique";0.286002233541;0.231373496039;0.340630971044;105
2023;"Total";"Anomalies congénitales/causes de mortalité périnatales";0.584779037064;0.529015280177;0.64054279395;420
2023;"Hommes";"Anomalies congénitales/causes de mortalité périnatales";0.652254407702;0.568047535043;0.73646128036;229
2023;"Femmes";"Anomalies congénitales/causes de mortalité périnatales";0.520251681966;0.446659365634;0.593843998297;191
